"id","L1","L2","A","C","Y"
5356,1,0.378662048606202,0,0,1
5357,1,0.0145027537364513,2,1,NA
5358,0,0.406843767734244,0,1,NA
5359,0,0.187236483674496,0,0,0
5360,0,0.669924535322934,0,0,0
5361,0,0.652684153756127,1,0,0
5362,0,0.869979299139231,1,0,0
5363,1,0.433094726409763,1,0,0
5364,1,0.598490113858134,1,0,0
5365,0,0.000326435547322035,1,0,0
5366,1,0.864062340231612,1,0,0
5367,0,0.757850914960727,1,0,0
5368,1,0.400287295691669,1,0,0
5369,0,0.969478605082259,2,0,0
5370,0,0.4621621677652,2,0,0
5371,0,0.858894668752328,2,0,1
5372,1,0.57431867485866,1,0,1
5373,1,0.116592422826216,1,0,0
5374,1,0.872462233295664,1,0,0
5375,1,0.246999782510102,2,0,0
5376,0,0.444296801229939,0,0,0
5377,1,0.0863338459748775,0,0,0
5378,0,0.456147787859663,0,1,NA
5379,1,0.11034720018506,0,0,0
5380,1,0.0416040064301342,0,0,0
5381,1,0.381290330318734,1,0,0
5382,1,0.776229162933305,0,0,1
5383,1,0.766713219927624,0,0,0
5384,0,0.785812336485833,1,0,0
5385,1,0.653827706584707,1,0,0
5386,0,0.917406669817865,1,0,0
5387,1,0.0648046440910548,2,0,0
5388,1,0.36040393053554,1,0,1
5389,1,0.866818314883858,0,0,0
5390,0,0.508261853363365,2,1,NA
5391,0,0.571814247174188,0,1,NA
5392,1,0.728600267786533,1,0,0
5393,1,0.613969725789502,1,0,1
5394,1,0.974808815633878,0,0,0
5395,0,0.443256733706221,1,1,NA
5396,0,0.837008286267519,1,0,0
5397,0,0.916057036491111,1,1,NA
5398,1,0.421221083961427,1,0,0
5399,1,0.181747929658741,1,0,0
5400,1,0.116226637735963,0,0,0
5401,0,0.715750380652025,1,0,0
5402,1,0.132715949555859,0,0,1
5403,1,0.714977499097586,1,0,0
5404,1,0.2831914445851,0,0,0
5405,1,0.714054320007563,1,0,0
5406,1,0.251376992324367,2,0,0
5407,1,0.997930742800236,1,0,1
5408,1,0.310805815039203,1,0,0
5409,0,0.601365085691214,1,0,0
5410,1,0.80498905503191,0,0,0
5411,0,0.317421968095005,1,1,NA
5412,0,0.13735726615414,1,1,NA
5413,0,0.132722440175712,1,0,0
5414,0,0.22883308143355,1,0,0
5415,0,0.104219258297235,1,0,0
5416,1,0.554652167484164,1,0,0
5417,0,0.902785917976871,0,0,1
5418,0,0.948870171559975,1,0,0
5419,1,0.517921919003129,0,0,0
5420,1,0.826311893993989,1,0,0
5421,0,0.330550355836749,1,0,0
5422,1,0.0454676798544824,1,0,0
5423,1,0.349583318224177,2,0,0
5424,0,0.782845178386196,0,0,0
5425,1,0.893273705150932,1,1,NA
5426,1,0.458908265456557,1,1,NA
5427,1,0.976969043025747,0,0,0
5428,0,0.127079687779769,0,0,1
5429,1,0.545551564078778,1,0,0
5430,1,0.0911359055899084,0,0,1
5431,1,0.677125754766166,1,0,0
5432,1,0.669573715422302,0,0,1
5433,1,0.31261929217726,0,0,0
5434,1,0.716730106156319,1,0,0
5435,0,0.317427232628688,0,0,1
5436,1,0.484983979724348,1,0,0
5437,0,0.226289695128798,0,0,0
5438,0,0.951028225710616,1,1,NA
5439,1,0.0261959081981331,2,0,0
5440,0,0.349708710098639,0,0,0
5441,1,0.61966952867806,1,0,0
5442,1,0.541083399904892,2,0,0
5443,0,0.300705359084532,1,0,0
5444,1,0.153914079070091,0,0,0
5445,0,0.810483249602839,1,0,0
5446,0,0.186076583340764,0,0,0
5447,1,0.0313431806862354,0,0,0
5448,0,0.0813873158767819,1,0,0
5449,1,0.761853544507176,1,0,0
5450,1,0.196035251719877,0,0,0
5451,0,0.0700962946284562,0,0,0
5452,1,0.772931972052902,1,0,0
5453,0,0.263177035842091,0,0,1
5454,0,0.634025757433847,0,0,0
5455,1,0.266059533925727,1,0,0
5456,0,0.548823520774022,0,0,0
5457,0,0.702855864074081,1,0,0
5458,0,0.677460646489635,0,0,0
5459,1,0.946918255649507,1,0,0
5460,1,0.189495352096856,1,0,0
5461,0,0.233653985895216,1,0,0
5462,0,0.604050183901563,2,0,0
5463,1,0.0341559329535812,0,0,0
5464,1,0.988753306679428,1,0,0
5465,0,0.630960528971627,2,0,0
5466,1,0.975320789031684,1,0,0
5467,1,0.292885239236057,2,0,0
5468,0,0.178964722901583,1,0,1
5469,0,0.594217837089673,0,0,0
5470,1,0.567221437115222,2,0,0
5471,0,0.1340099980589,0,0,0
5472,0,0.56586105749011,1,1,NA
5473,1,0.138920093886554,0,0,0
5474,0,0.378288768930361,1,0,0
5475,0,0.298727897694334,0,0,0
5476,0,0.516730217728764,0,0,0
5477,0,0.558417435735464,1,1,NA
5478,1,0.445172743638977,0,0,0
5479,0,0.268576146103442,1,0,0
5480,0,0.888679235242307,0,0,1
5481,0,0.866008228622377,2,0,0
5482,1,0.188903993461281,1,0,0
5483,0,0.648876973195001,0,0,0
5484,0,0.630504657281563,1,0,0
5485,1,0.741356198908761,2,0,0
5486,0,0.276501441374421,0,0,0
5487,1,0.799313296796754,2,0,0
5488,0,0.928566064452752,0,0,0
5489,1,0.356394874164835,1,0,0
5490,0,0.868176519870758,1,0,0
5491,1,0.247992561431602,2,0,0
5492,1,0.175713167758659,1,0,0
5493,1,0.842962593771517,2,0,0
5494,0,0.758413256378844,1,0,1
5495,0,0.524574772687629,1,0,0
5496,0,0.170595624484122,0,0,0
5497,1,0.989507025107741,2,0,0
5498,1,0.867261157371104,0,0,1
5499,1,0.381180235184729,2,0,0
5500,1,0.0406571398489177,0,0,0
5501,0,0.904714230913669,1,0,1
5502,0,0.929438641760498,0,0,1
5503,1,0.313955086283386,2,0,0
5504,1,0.759112472413108,0,0,1
5505,0,0.238847309956327,0,0,0
5506,0,0.128293078392744,0,0,1
5507,0,0.742753571132198,2,1,NA
5508,0,0.220678013283759,0,0,0
5509,1,0.61573190568015,2,1,NA
5510,0,0.142617083387449,1,0,0
5511,1,0.440512056695297,1,0,1
5512,0,0.893207053421065,0,0,0
5513,0,0.106831486104056,2,0,0
5514,1,0.331088652601466,0,0,0
5515,1,0.0736066128592938,1,0,0
5516,0,0.73071152321063,0,1,NA
5517,1,0.0442332951352,2,0,0
5518,0,0.1918960432522,1,0,0
5519,0,0.471284881234169,1,0,0
5520,0,0.33079387806356,1,1,NA
5521,1,0.0774280347395688,2,0,0
5522,1,0.0515219396911561,1,0,1
5523,1,0.586653369944543,2,1,NA
5524,1,0.654475185554475,1,0,0
5525,1,0.235065786866471,0,0,1
5526,0,0.510684379609302,1,0,0
5527,0,0.585279791848734,2,1,NA
5528,1,0.965044121490791,1,0,0
5529,0,0.545970883686095,1,0,0
5530,1,0.375400040531531,0,0,0
5531,1,0.866353736724705,0,0,0
5532,1,0.985426540719345,0,0,1
5533,1,0.423804853344336,0,0,0
5534,0,0.237035886850208,1,0,0
5535,1,0.298950228374451,1,0,0
5536,0,0.278168027754873,1,0,0
5537,1,0.459673862438649,2,0,0
5538,1,0.860793319530785,1,0,0
5539,0,0.549443544819951,0,0,1
5540,1,0.387778649805114,0,0,0
5541,0,0.521757045062259,1,0,0
5542,1,0.751935420790687,0,0,1
5543,1,0.214049141388386,2,0,0
5544,0,0.563580329995602,2,1,NA
5545,0,0.509145638206974,0,0,1
5546,0,0.26016355259344,0,0,1
5547,0,0.154392895754427,2,0,0
5548,0,0.200305700302124,2,0,0
5549,1,0.45542738167569,1,0,0
5550,1,0.869681857293472,0,0,0
5551,0,0.798616497544572,2,0,0
5552,1,0.00412476109340787,1,1,NA
5553,1,0.0903285746462643,2,0,1
5554,1,0.68942035920918,0,0,0
5555,1,0.199109223904088,1,0,0
5556,0,0.869780299020931,2,1,NA
5557,1,0.198651778278872,0,0,0
5558,0,0.142076192889363,0,0,0
5559,1,0.692798191681504,0,0,0
5560,0,0.558212753618136,0,0,1
5561,0,0.807143504498526,1,0,1
5562,1,0.979336378164589,1,0,0
5563,1,0.359307825565338,2,0,0
5564,1,0.175523673882708,2,0,0
5565,0,0.787356789689511,0,0,0
5566,1,0.976572497282177,2,0,0
5567,1,0.962354441406205,1,0,1
5568,0,0.636195895029232,0,0,0
5569,1,0.855137885781005,1,0,0
5570,0,0.138350716792047,0,0,1
5571,0,0.347621532622725,1,0,0
5572,1,0.585126685677096,1,1,NA
5573,1,0.587353968294337,0,0,0
5574,1,0.970703573198989,1,0,0
5575,1,0.595096625154838,1,0,0
5576,1,0.959838405251503,0,0,0
5577,1,0.971659967442974,2,0,0
5578,1,0.373164384393021,1,0,0
5579,0,0.47451851493679,0,0,0
5580,1,0.804351918166503,1,0,0
5581,0,0.203104013577104,1,0,0
5582,0,0.319837622577325,1,0,1
5583,1,0.751357026165351,1,0,0
5584,1,0.334042222239077,2,0,0
5585,0,0.482306027552113,2,1,NA
5586,1,0.179666165495291,0,0,0
5587,0,0.938697709934786,2,1,NA
5588,0,0.443688942119479,0,0,0
5589,1,0.0152116490062326,0,0,0
5590,1,0.439011166105047,1,0,0
5591,0,0.865005956962705,0,0,1
5592,1,0.384417131310329,2,0,0
5593,1,0.542657801415771,1,0,0
5594,1,0.550493279937655,0,0,1
5595,0,0.591609789524227,0,0,1
5596,1,0.763280498795211,2,0,0
5597,1,0.603762283688411,2,0,0
5598,0,0.587413197616115,2,0,0
5599,1,0.0493534065317363,1,0,0
5600,1,0.971631221706048,0,0,1
5601,1,0.0893910345621407,0,0,0
5602,0,0.60269902064465,1,1,NA
5603,0,0.0474403935950249,0,0,0
5604,1,0.522338137030602,2,1,NA
5605,1,0.740969856269658,1,0,0
5606,0,0.0898492925334722,0,0,0
5607,1,0.26762495492585,1,0,0
5608,1,0.249591532163322,0,0,0
5609,0,0.0854314051102847,0,0,0
5610,1,0.634544063359499,1,0,0
5611,0,0.870647669071332,2,0,1
5612,1,0.743722415529191,0,0,0
5613,0,0.691086645703763,2,0,0
5614,1,0.798414638731629,1,1,NA
5615,0,0.735747672151774,0,0,0
5616,0,0.0755505594424903,0,0,1
5617,1,0.343063731910661,0,0,0
5618,0,0.0887624844908714,0,0,0
5619,1,0.942572355270386,0,1,NA
5620,0,0.580719232559204,1,1,NA
5621,0,0.308694927487522,0,0,0
5622,1,0.452033527893946,0,0,0
5623,0,0.514158077538013,0,0,1
5624,0,0.53866618569009,1,0,0
5625,1,0.881849622121081,1,0,1
5626,0,0.89110817341134,1,0,0
5627,1,0.288551008794457,0,0,0
5628,1,0.578445318620652,2,0,0
5629,1,0.254044166998938,2,0,0
5630,0,0.370505665661767,1,0,0
5631,1,0.79911525757052,1,0,0
5632,1,0.934191328473389,1,0,0
5633,0,0.420526406727731,1,0,0
5634,1,0.284482662333176,0,0,0
5635,1,0.285421694861725,1,0,0
5636,0,0.267223566304892,0,0,0
5637,1,0.733399570221081,0,0,0
5638,1,0.719996611820534,1,0,1
5639,0,0.701895103091374,2,0,0
5640,1,0.92022854834795,2,1,NA
5641,1,0.0844769976101816,0,0,0
5642,0,0.82854767027311,0,0,0
5643,0,0.42490037321113,0,0,0
5644,1,0.511744299903512,2,0,0
5645,0,0.467111587757245,1,0,0
5646,1,0.925876368070021,0,0,1
5647,1,0.556905607227236,1,0,0
5648,1,0.375136652961373,0,0,0
5649,1,0.297836423385888,1,0,0
5650,1,0.383420510916039,1,0,0
5651,1,0.122689477866516,1,0,0
5652,1,0.623331473441795,1,0,0
5653,1,0.542663843836635,1,0,0
5654,1,0.327107891673222,0,0,0
5655,0,0.650771966204047,1,0,0
5656,0,0.583946772385389,1,1,NA
5657,1,0.706710784463212,0,0,0
5658,0,0.0331545849330723,0,0,0
5659,1,0.175284889061004,1,0,0
5660,0,0.00895158969797194,2,0,0
5661,0,0.390084931394085,0,0,0
5662,0,0.338302075862885,1,0,0
5663,1,0.152628903044388,2,0,0
5664,1,0.709388297982514,1,0,0
5665,0,0.0311321816407144,1,0,0
5666,0,0.901487712049857,0,0,0
5667,1,0.488384691299871,2,0,0
5668,1,0.0790220827329904,1,0,0
5669,1,0.198869304265827,0,0,0
5670,1,0.115961518371478,0,0,0
5671,0,0.333559789462015,0,0,0
5672,1,0.485683660954237,2,0,0
5673,1,0.202182082924992,0,0,0
5674,0,0.781058095861226,2,0,0
5675,0,0.57112762494944,1,0,0
5676,0,0.128520423546433,0,0,0
5677,0,0.924181075999513,0,0,0
5678,1,0.517662889324129,1,0,0
5679,1,0.458214855985716,0,0,0
5680,1,0.76528149144724,1,0,0
5681,1,0.159905501175672,1,0,0
5682,1,0.905615973751992,1,0,0
5683,0,0.828075946774334,0,0,1
5684,0,0.392094443319365,2,1,NA
5685,0,0.884946417296305,1,0,0
5686,1,0.947690563509241,1,0,0
5687,0,0.43833194882609,2,0,0
5688,1,0.247226714389399,0,0,0
5689,0,0.66824280214496,0,0,1
5690,0,0.91371885384433,2,0,0
5691,1,0.119327114662156,1,0,0
5692,1,0.880197652848437,1,1,NA
5693,1,0.713197928853333,1,0,0
5694,0,0.529012777609751,1,0,0
5695,1,0.951528629986569,0,0,0
5696,0,0.20612472621724,1,0,0
5697,1,0.257981532253325,1,0,0
5698,1,0.924948132131249,1,1,NA
5699,0,0.115412295563146,1,0,0
5700,0,0.380171625409275,1,0,0
5701,1,0.259048782056198,1,1,NA
5702,1,0.271055235760286,1,0,0
5703,1,0.445446336874738,0,0,0
5704,0,0.33547894959338,1,0,0
5705,1,0.505629075923935,1,0,0
5706,1,0.797839817823842,1,0,0
5707,0,0.961321312002838,0,1,NA
5708,0,0.898753499845043,2,1,NA
5709,0,0.0344662831630558,2,0,0
5710,1,0.504454671405256,1,0,0
5711,1,0.116907344665378,1,0,1
5712,0,0.136218692641705,0,0,0
5713,0,0.863176134647802,1,0,0
5714,0,0.689615737181157,1,0,0
5715,1,0.508829799247906,1,0,0
5716,1,0.432969911023974,0,0,0
5717,0,0.567002786556259,2,0,1
5718,1,0.401717098429799,1,0,0
5719,1,0.730988831957802,1,0,0
5720,0,0.0952023542486131,1,0,0
5721,1,0.238503689412028,1,0,0
5722,0,0.0448319336865097,0,0,0
5723,1,0.515055782860145,1,0,0
5724,1,0.143291920190677,1,0,0
5725,0,0.436343618901446,1,0,0
5726,1,0.562317043077201,1,0,1
5727,0,0.333884711377323,0,0,1
5728,1,0.932780949166045,1,0,1
5729,1,0.0429498276207596,1,0,0
5730,1,0.0997819411568344,0,0,0
5731,1,0.29578900616616,0,0,1
5732,1,0.169055922655389,2,0,0
5733,0,0.751126893796027,2,0,0
5734,1,0.656694415723905,2,0,0
5735,1,0.0281559191644192,0,0,0
5736,0,0.917298783781007,1,0,1
5737,0,0.338428957853466,0,0,1
5738,1,0.472064744913951,2,0,0
5739,0,0.927656017011032,1,0,0
5740,0,0.61975284293294,1,0,0
5741,0,0.0633549110498279,1,0,0
5742,0,0.849034303799272,2,0,0
5743,0,0.284164601005614,2,0,0
5744,0,0.743611744837835,1,0,0
5745,0,0.660291622625664,1,0,1
5746,1,0.615286490879953,1,0,0
5747,1,0.695298864506185,2,0,0
5748,1,0.928288207622245,1,0,1
5749,1,0.229053498478606,0,0,1
5750,1,0.223841598024592,1,0,0
5751,0,0.506867331918329,2,0,0
5752,0,0.921379049075767,1,0,1
5753,1,0.815248560393229,0,0,1
5754,0,0.522837158525363,0,0,0
5755,1,0.231644404586405,1,0,0
5756,1,0.844011484878138,2,1,NA
5757,0,0.39505849336274,1,0,0
5758,1,0.603245748905465,1,0,0
5759,0,0.0832917711231858,1,1,NA
5760,0,0.285495029762387,0,1,NA
5761,0,0.824472973821685,1,0,0
5762,0,0.0126212630420923,1,1,NA
5763,0,0.259572522947565,1,0,1
5764,0,0.244120157789439,0,0,0
5765,1,0.832793585956097,1,0,0
5766,0,0.0890441166702658,0,0,0
5767,1,0.87020890135318,1,1,NA
5768,1,0.332632001489401,0,0,1
5769,0,0.890595552278683,1,0,0
5770,0,0.164937351131812,0,0,0
5771,1,0.789741028100252,2,1,NA
5772,0,0.0642355531454086,0,0,0
5773,1,0.86463970434852,2,1,NA
5774,1,0.847142787184566,1,1,NA
5775,1,0.037302436074242,2,0,0
5776,0,0.66785935498774,2,0,0
5777,1,0.96234120009467,0,0,0
5778,1,0.611616324400529,0,0,1
5779,1,0.0241465577855706,1,0,0
5780,0,0.366437995806336,0,0,1
5781,1,0.512339681852609,2,1,NA
5782,0,0.202257341006771,0,0,0
5783,0,0.255975939100608,1,0,0
5784,0,0.804071854567155,1,0,0
5785,1,0.661614124663174,0,0,0
5786,1,0.235900157596916,1,0,0
5787,0,0.798264402430505,1,0,1
5788,0,0.687654090113938,1,0,0
5789,1,0.379620323423296,1,0,0
5790,1,0.271609083283693,1,0,0
5791,1,0.456491777207702,1,0,0
5792,1,0.47468074131757,1,0,1
5793,0,0.0598641519900411,0,0,1
5794,0,0.42396173812449,1,0,0
5795,0,0.868174300529063,1,0,0
5796,0,0.413583874935284,0,0,1
5797,1,0.766493936534971,0,0,0
5798,0,0.800250536529347,0,0,0
5799,1,0.646332045085728,1,0,0
5800,1,0.39548131194897,1,0,0
5801,1,0.978284717071801,0,0,0
5802,0,0.400303481379524,0,0,0
5803,0,0.549903638660908,0,0,1
5804,1,0.360427726060152,1,0,0
5805,0,0.936726571759209,0,0,1
5806,0,0.741122842999175,0,0,1
5807,0,0.00936663011088967,0,0,1
5808,1,0.837302390718833,1,0,0
5809,1,0.657929183682427,1,0,0
5810,0,0.369609294459224,1,0,1
5811,1,0.507644562283531,0,0,1
5812,0,0.0471870836336166,1,0,0
5813,0,0.542820755857974,2,0,1
5814,0,0.166727966163307,0,0,0
5815,0,0.898703703191131,0,0,0
5816,0,0.848902977537364,2,0,0
5817,1,0.0580209400504827,1,0,0
5818,0,0.600018090568483,1,0,1
5819,1,0.480681295506656,1,0,1
5820,0,0.33557843673043,1,0,0
5821,0,0.938497020164505,1,1,NA
5822,1,0.156333089340478,1,0,0
5823,1,0.51093912916258,0,0,0
5824,1,0.0712599512189627,1,0,0
5825,0,0.880985228344798,1,0,0
5826,0,0.412726015318185,0,0,0
5827,0,0.0180109706707299,0,0,1
5828,1,0.0407915147952735,1,0,0
5829,0,0.375423099845648,0,0,1
5830,0,0.510530231986195,1,1,NA
5831,0,0.782298418227583,1,0,0
5832,1,0.162474759854376,2,0,0
5833,0,0.0930007118731737,2,0,0
5834,1,0.709301565773785,2,0,0
5835,0,0.946372858947143,1,0,0
5836,0,0.43630518228747,0,0,1
5837,0,0.385895393090323,0,0,0
5838,1,0.0124174365773797,2,0,0
5839,1,0.812882143305615,1,1,NA
5840,1,0.152215585345402,1,0,0
5841,1,0.898526781238616,0,0,1
5842,0,0.951887321891263,2,0,0
5843,1,0.700927317608148,1,0,1
5844,0,0.56007366371341,0,0,0
5845,0,0.581354583613575,1,0,0
5846,1,0.687749607488513,2,0,0
5847,1,0.148149987217039,2,0,0
5848,0,0.343497551744804,1,0,1
5849,1,0.6221904437989,2,0,0
5850,0,0.29113259469159,1,0,0
5851,1,0.600896891439334,0,0,1
5852,0,0.432224945398048,1,0,1
5853,0,0.0547307163942605,1,0,1
5854,0,0.289693830534816,0,0,1
5855,0,0.140411050291732,0,0,0
5856,1,0.861615032423288,1,0,0
5857,0,0.832726121647283,1,0,0
5858,1,0.082459329161793,2,0,0
5859,0,0.304729568073526,2,0,0
5860,0,0.161787142744288,0,0,0
5861,1,0.0817059902474284,1,0,0
5862,1,0.961330232908949,1,0,0
5863,1,0.823034362168983,2,0,0
5864,0,0.659491000464186,1,1,NA
5865,1,0.684867164352909,1,0,0
5866,1,0.349487410858274,1,0,1
5867,0,0.310880875913426,1,0,0
5868,1,0.679982024012133,1,0,0
5869,1,0.802332489052787,2,0,0
5870,1,0.271609952440485,1,0,0
5871,1,0.630991572281346,0,0,0
5872,0,0.474533643806353,0,0,0
5873,1,0.61835991544649,1,0,0
5874,0,0.680342251667753,1,0,1
5875,0,0.782156562665477,2,0,0
5876,0,0.676575202960521,1,1,NA
5877,1,0.663097810000181,0,0,0
5878,1,0.218920127023011,1,0,0
5879,0,0.69969231961295,1,0,1
5880,0,0.269109786022455,0,0,1
5881,1,0.808060833485797,2,1,NA
5882,1,0.952903747791424,1,0,0
5883,1,0.630329526728019,1,0,0
5884,1,0.511766204843298,1,0,0
5885,1,0.23730088933371,2,0,0
5886,1,0.0857173232361674,2,1,NA
5887,1,0.486002505756915,1,0,0
5888,1,0.954576638294384,1,0,0
5889,1,0.577098838286474,1,0,0
5890,1,0.548212292371318,1,0,0
5891,0,0.0276772058568895,1,0,0
5892,0,0.699026929447427,0,0,0
5893,1,0.24257345427759,1,0,0
5894,1,0.638596116332337,0,0,0
5895,1,0.8713600251358,1,0,0
5896,1,0.84508919599466,2,0,0
5897,1,0.47321944613941,1,0,0
5898,0,0.717780161416158,0,0,0
5899,0,0.252309658331797,1,1,NA
5900,0,0.798067288240418,1,0,1
5901,1,0.0646830990444869,2,0,0
5902,0,0.844413634156808,0,0,1
5903,1,0.329635374713689,1,0,0
5904,0,0.775336065096781,1,1,NA
5905,1,0.713735705241561,1,0,0
5906,1,0.212167176883668,2,0,0
5907,1,0.38567998749204,0,0,0
5908,1,0.880003697471693,0,0,1
5909,0,0.326207210309803,1,1,NA
5910,1,0.121181480120867,1,0,0
5911,1,0.26386237423867,0,0,0
5912,1,0.354279026854783,1,0,0
5913,1,0.0416762575041503,2,0,0
5914,0,0.668815628159791,0,0,0
5915,1,0.0182027614209801,2,0,0
5916,1,0.672042392427102,0,0,1
5917,1,0.463237113319337,1,0,1
5918,0,0.519259931752458,1,0,0
5919,0,0.257061201846227,2,1,NA
5920,1,0.581111647421494,2,0,1
5921,0,0.595306861912832,2,1,NA
5922,0,0.632702394854277,1,0,0
5923,1,0.940694186137989,0,0,0
5924,1,0.509977888315916,1,0,0
5925,1,0.66323516657576,1,0,0
5926,1,0.878197588259354,2,0,0
5927,0,0.543150154175237,1,0,1
5928,0,0.236972074955702,1,0,0
5929,0,0.381612516008317,2,1,NA
5930,0,0.0847281902097166,1,0,0
5931,1,0.531382373534143,1,1,NA
5932,1,0.603385762311518,2,0,0
5933,0,0.932615529512987,1,0,0
5934,0,0.943617018172517,1,0,0
5935,1,0.366400505881757,1,0,0
5936,0,0.326902072876692,0,0,0
5937,0,0.955961231142282,0,0,1
5938,1,0.205130356131122,0,0,0
5939,1,0.0656654131598771,2,0,0
5940,0,0.147498301696032,0,0,0
5941,0,0.50900421035476,0,1,NA
5942,0,0.567075034603477,1,0,0
5943,0,0.694533310364932,1,0,0
5944,1,0.501739080296829,2,0,0
5945,0,0.374138040468097,1,0,0
5946,1,0.993726541288197,1,1,NA
5947,1,0.0975525982212275,1,0,0
5948,1,0.373590763658285,1,0,0
5949,0,0.0585721593815833,0,0,0
5950,0,0.663009813753888,0,0,1
5951,0,0.79164169728756,0,0,0
5952,1,0.590318630216643,1,0,0
5953,0,0.963562027551234,0,0,1
5954,1,0.283755596261472,1,0,0
5955,1,0.913603859720752,1,0,0
5956,0,0.324935889802873,1,0,0
5957,1,0.977037129690871,1,0,0
5958,0,0.478568851482123,0,0,1
5959,0,0.477928352775052,1,0,0
5960,1,0.040497544920072,1,0,0
5961,1,0.852863347856328,1,0,0
5962,0,0.824136053677648,1,0,0
5963,1,0.17915644380264,1,0,0
5964,1,0.157741432311013,1,0,0
5965,0,0.944611446466297,2,1,NA
5966,0,0.949127626372501,2,1,NA
5967,0,0.0105711405631155,0,1,NA
5968,1,0.275943840388209,1,0,0
5969,1,0.186212197877467,0,0,1
5970,1,0.140661073615775,1,0,0
5971,1,0.0708388614002615,1,0,0
5972,0,0.97784723690711,0,0,0
5973,0,0.799224301707,2,1,NA
5974,0,0.533552651992068,2,0,1
5975,0,0.626245366409421,1,0,0
5976,1,0.159596619894728,2,0,0
5977,1,0.234601757256314,1,0,0
5978,0,0.166344177210703,1,0,1
5979,0,0.781749057583511,1,0,0
5980,0,0.687306134961545,1,0,1
5981,1,0.179036162095144,2,0,0
5982,0,0.839951212983578,1,0,0
5983,1,0.521746053360403,1,0,0
5984,0,0.304173542652279,0,1,NA
5985,1,0.493266113335267,2,0,0
5986,1,0.436417984543368,2,1,NA
5987,1,0.461978200590238,2,0,0
5988,0,0.364779480267316,1,0,0
5989,0,0.0781700466759503,1,0,0
5990,0,0.206039563985541,1,1,NA
5991,1,0.684423548402265,1,1,NA
5992,1,0.410716195125133,1,0,0
5993,0,0.0351250404492021,2,0,0
5994,0,0.89327650773339,0,1,NA
5995,0,0.480298628564924,1,0,0
5996,1,0.605588977923617,1,0,0
5997,0,0.752435876056552,1,0,0
5998,0,0.601323921931908,1,1,NA
5999,1,0.33104452281259,1,0,0
6000,1,0.80169449839741,2,0,0
6001,1,0.18463656376116,2,0,0
6002,1,0.442721612285823,1,0,0
6003,1,0.822036619530991,2,1,NA
6004,0,0.760024380404502,2,1,NA
6005,0,0.663362848106772,1,0,0
6006,0,0.593859667191282,0,0,0
6007,1,0.205063450848684,1,0,0
6008,1,0.558741523651406,1,0,0
6009,0,0.765458787092939,0,0,1
6010,0,0.731314800679684,1,0,1
6011,1,0.843954047653824,2,1,NA
6012,1,0.850979211973026,2,1,NA
6013,1,0.0974540102761239,1,1,NA
6014,1,0.193791993428022,1,0,0
6015,1,0.187574665527791,0,0,0
6016,0,0.870346228824928,1,0,0
6017,1,0.761022086022422,1,1,NA
6018,0,0.227818612242118,1,1,NA
6019,1,0.588413191027939,1,0,0
6020,0,0.193987906677648,1,0,0
6021,0,0.485473762266338,1,1,NA
6022,0,0.448888353304937,2,1,NA
6023,0,0.791318630799651,0,0,1
6024,0,0.85935971676372,0,0,0
6025,0,0.285491884918883,0,0,0
6026,1,0.355767554836348,1,0,0
6027,0,0.866317737847567,0,0,0
6028,0,0.0773190828040242,0,0,1
6029,0,0.148738528834656,0,0,0
6030,1,0.496787273557857,0,0,1
6031,1,0.918948728358373,1,0,0
6032,1,0.207401647465304,1,0,0
6033,0,0.109908774727955,0,0,0
6034,1,0.669336135266349,0,0,0
6035,0,0.871040828060359,1,0,0
6036,1,0.745247415732592,1,0,1
6037,0,0.747224007267505,1,1,NA
6038,0,0.00632183207198977,0,0,1
6039,1,0.679908382007852,1,0,0
6040,0,0.404947713715956,1,0,0
6041,1,0.0911789445672184,1,1,NA
6042,0,0.190842014271766,2,0,0
6043,1,0.950816599652171,1,1,NA
6044,0,0.797980514122173,1,1,NA
6045,0,0.308986159507185,0,1,NA
6046,0,0.986558377975598,2,0,0
6047,0,0.991501628188416,1,0,0
6048,0,0.419973590876907,1,1,NA
6049,1,0.544857292901725,1,0,0
6050,0,0.489176930859685,0,0,1
6051,0,0.265267035458237,2,0,0
6052,0,0.831702540395781,2,0,0
6053,1,0.386284787207842,0,0,1
6054,0,0.483941601822153,1,0,1
6055,0,0.950473371660337,2,0,0
6056,1,0.0358723714016378,1,0,0
6057,1,0.489077350590378,0,0,0
6058,1,0.978903473122045,1,0,0
6059,1,0.703391313320026,1,0,0
6060,0,0.706691604107618,1,0,1
6061,1,0.717984502902254,2,0,0
6062,1,0.884792224736884,1,0,0
6063,1,0.63453877158463,1,0,0
6064,1,0.0650413406547159,2,0,0
6065,0,0.107732547912747,0,0,0
6066,1,0.8803409289103,1,0,0
6067,0,0.48389975912869,0,0,0
6068,1,0.629231380764395,2,0,0
6069,0,0.444910397520289,2,0,0
6070,0,0.109171617077664,0,0,0
6071,1,0.699590644566342,1,0,0
6072,0,0.127994655631483,0,0,0
6073,0,0.818721502320841,0,0,0
6074,0,0.545260111102834,0,0,0
6075,0,0.271947125671431,1,0,1
